Product_ID,Plant_Code,Ship_ahead_day_count,Destination_Port,Carrier,Unit_quantity,Weight
1688290,PLANT03,0,PORT09,V444_0,298,0.398014938
1688290,PLANT03,0,PORT09,V444_0,273,0.597022407
1688290,PLANT03,0,PORT09,V444_0,265,0.199007469
1688290,PLANT03,0,PORT09,V444_0,312,1.99007469
1688290,PLANT03,0,PORT09,V444_0,294,1.194044814
1688290,PLANT03,0,PORT09,V444_0,341,4.577171786
1688290,PLANT03,0,PORT09,V444_0,316,1.99007469
1688290,PLANT03,0,PORT09,V444_0,315,0.099503734
1688290,PLANT03,0,PORT09,V444_0,239,0.398014938
1688290,PLANT03,0,PORT09,V444_0,299,0.497518672
1688290,PLANT03,0,PORT09,V444_0,289,1.194044814
1688290,PLANT03,0,PORT09,V444_0,356,3.582134441
1688290,PLANT03,0,PORT09,V444_0,332,2.786104566
1688290,PLANT03,0,PORT09,V444_0,240,0.199007469
1688290,PLANT03,0,PORT09,V444_0,254,0.199007469
1688290,PLANT03,0,PORT09,V444_0,341,0.89553361
1688290,PLANT03,0,PORT09,V444_0,415,11.74144067
1688290,PLANT03,0,PORT09,V444_0,287,0.995037345
1688290,PLANT03,0,PORT09,V444_0,240,0.597022407
1688290,PLANT03,0,PORT09,V444_0,341,4.975186724
1688290,PLANT03,0,PORT09,V444_0,373,5.373201662
1688290,PLANT03,0,PORT09,V444_0,258,0.398014938
1688290,PLANT03,0,PORT09,V444_0,366,5.373201662
1688290,PLANT03,0,PORT09,V444_0,299,0.199007469
1688290,PLANT03,0,PORT09,V444_0,239,0.199007469
1688290,PLANT03,0,PORT09,V444_0,292,0.398014938
1688290,PLANT03,0,PORT09,V444_0,319,0.89553361
1688290,PLANT03,0,PORT09,V444_0,274,0.796029876
1688290,PLANT03,0,PORT09,V444_0,272,0.199007469
1688290,PLANT03,0,PORT09,V444_0,290,0.597022407
1688285,PLANT03,0,PORT09,V444_0,296,0.977183058
1688285,PLANT03,0,PORT09,V444_0,269,0.097718306
1688285,PLANT03,0,PORT09,V444_0,330,0.195436612
1688285,PLANT03,0,PORT09,V444_0,282,4.20188715
1688285,PLANT03,0,PORT09,V444_0,322,0.195436612
1688285,PLANT03,0,PORT09,V444_0,363,4.397323762
1688285,PLANT03,0,PORT09,V444_0,343,1.661211199
1688285,PLANT03,0,PORT09,V444_0,292,0.195436612
1688285,PLANT03,0,PORT09,V444_0,330,0.977183058
1688285,PLANT03,0,PORT09,V444_0,398,16.43949232
1688285,PLANT03,0,PORT09,V444_0,268,0.879464752
1688285,PLANT03,0,PORT09,V444_0,321,0.390873223
1688285,PLANT03,0,PORT09,V444_0,313,1.17261967
1688285,PLANT03,0,PORT09,V444_0,314,2.540675951
1688285,PLANT03,0,PORT09,V444_0,344,5.472225126
1688285,PLANT03,0,PORT09,V444_0,235,0.097718306
1688285,PLANT03,0,PORT09,V444_0,304,6.449408184
1688285,PLANT03,0,PORT09,V444_0,317,1.17261967
1688285,PLANT03,0,PORT09,V444_0,315,0.097718306
1688285,PLANT03,0,PORT09,V444_0,337,1.368056281
1688285,PLANT03,0,PORT09,V444_0,266,2.149802728
1688285,PLANT03,0,PORT09,V444_0,284,0.879464752
1688285,PLANT03,0,PORT09,V444_0,280,1.17261967
1688285,PLANT03,0,PORT09,V444_0,260,0.390873223
1689549,PLANT03,0,PORT09,V444_0,274,0.383374176
1689549,PLANT03,0,PORT09,V444_0,271,0.575061263
1689549,PLANT03,0,PORT09,V444_0,320,0.191687088
1689549,PLANT03,0,PORT09,V444_0,296,0.287530632
1689549,PLANT03,0,PORT09,V444_0,262,0.766748351
1689549,PLANT03,0,PORT09,V444_0,294,0.095843544
1689549,PLANT03,0,PORT09,V444_0,241,0.095843544
1689549,PLANT03,0,PORT09,V444_0,305,0.095843544
1689549,PLANT03,0,PORT09,V444_0,281,0.383374176
1689549,PLANT03,0,PORT09,V444_0,342,3.354524037
1689549,PLANT03,0,PORT09,V444_0,331,0.191687088
1689549,PLANT03,0,PORT09,V444_0,254,0.383374176
1689549,PLANT03,0,PORT09,V444_0,271,2.779462773
1689549,PLANT03,0,PORT09,V444_0,316,0.862591895
1689549,PLANT03,0,PORT09,V444_0,371,6.709048073
1689549,PLANT03,0,PORT09,V444_0,299,2.108557966
1689549,PLANT03,0,PORT09,V444_0,251,0.095843544
1689549,PLANT03,0,PORT09,V444_0,313,0.095843544
1689549,PLANT03,0,PORT09,V444_0,282,0.095843544
1689549,PLANT03,0,PORT09,V444_0,333,0.575061263
1689549,PLANT03,0,PORT09,V444_0,316,0.095843544
1689549,PLANT03,0,PORT09,V444_0,355,3.354524037
1689549,PLANT03,0,PORT09,V444_0,319,0.383374176
1689549,PLANT03,0,PORT09,V444_0,305,0.575061263
1689549,PLANT03,0,PORT09,V444_0,310,3.354524037
1689549,PLANT03,0,PORT09,V444_0,245,0.191687088
1689549,PLANT03,0,PORT09,V444_0,291,0.287530632
1689549,PLANT03,0,PORT09,V444_0,289,0.191687088
1689549,PLANT03,0,PORT09,V444_0,338,0.383374176
1689549,PLANT03,0,PORT09,V444_0,286,0.958435439
1689549,PLANT03,0,PORT09,V444_0,262,0.095843544
1689549,PLANT03,0,PORT09,V444_0,323,7.8591706
1688633,PLANT03,0,PORT09,V444_0,292,0.556705845
1688633,PLANT03,0,PORT09,V444_0,283,1.020627382
1688633,PLANT03,0,PORT09,V444_0,304,0.74227446
1688633,PLANT03,0,PORT09,V444_0,332,3.154666454
1688633,PLANT03,0,PORT09,V444_0,245,0.649490152
1688633,PLANT03,0,PORT09,V444_0,279,0.927843075
1688633,PLANT03,0,PORT09,V444_0,244,0.37113723
1688633,PLANT03,0,PORT09,V444_0,322,1.206195997
1688633,PLANT03,0,PORT09,V444_0,279,0.185568615
1688633,PLANT03,0,PORT09,V444_0,263,1.670117534
1688633,PLANT03,0,PORT09,V444_0,318,0.37113723
1688633,PLANT03,0,PORT09,V444_0,279,0.556705845
1688633,PLANT03,0,PORT09,V444_0,310,0.185568615
1688633,PLANT03,0,PORT09,V444_0,320,4.175293836
1688633,PLANT03,0,PORT09,V444_0,294,0.092784307
1688633,PLANT03,0,PORT09,V444_0,335,0.185568615
1688633,PLANT03,0,PORT09,V444_0,258,0.37113723
1688633,PLANT03,0,PORT09,V444_0,272,0.278352922
1688633,PLANT03,0,PORT09,V444_0,297,0.092784307
1688633,PLANT03,0,PORT09,V444_0,302,1.113411689
1688633,PLANT03,0,PORT09,V444_0,351,1.577333227
1688633,PLANT03,0,PORT09,V444_0,265,0.185568615
1688633,PLANT03,0,PORT09,V444_0,259,0.092784307
1688633,PLANT03,0,PORT09,V444_0,276,0.556705845
1688633,PLANT03,0,PORT09,V444_0,303,0.092784307
1688633,PLANT03,0,PORT09,V444_0,273,1.298980304
1688633,PLANT03,0,PORT09,V444_0,304,0.185568615
1688633,PLANT03,0,PORT09,V444_0,336,0.37113723
1688633,PLANT03,0,PORT09,V444_0,245,0.185568615
1688633,PLANT03,0,PORT09,V444_0,302,0.185568615
1688633,PLANT03,0,PORT09,V444_0,309,0.092784307
1688633,PLANT03,0,PORT09,V444_0,240,0.556705845
1688633,PLANT03,0,PORT09,V444_0,303,0.185568615
1688633,PLANT03,0,PORT09,V444_0,250,0.463921537
1688633,PLANT03,0,PORT09,V444_0,293,0.092784307
1688633,PLANT03,0,PORT09,V444_0,291,0.185568615
1688589,PLANT03,0,PORT09,V444_0,264,0.182702044
1688589,PLANT03,0,PORT09,V444_0,292,0.548106132
1688589,PLANT03,0,PORT09,V444_0,258,0.365404088
1688589,PLANT03,0,PORT09,V444_0,335,1.096212265
1688589,PLANT03,0,PORT09,V444_0,319,0.730808177
1688589,PLANT03,0,PORT09,V444_0,264,0.365404088
1688589,PLANT03,0,PORT09,V444_0,293,0.182702044
1688589,PLANT03,0,PORT09,V444_0,325,2.740530662
1688589,PLANT03,0,PORT09,V444_0,328,0.365404088
1688589,PLANT03,0,PORT09,V444_0,314,1.096212265
1688589,PLANT03,0,PORT09,V444_0,326,0.730808177
1688589,PLANT03,0,PORT09,V444_0,330,0.182702044
1688589,PLANT03,0,PORT09,V444_0,310,0.182702044
1688589,PLANT03,0,PORT09,V444_0,273,0.182702044
1688589,PLANT03,0,PORT09,V444_0,338,0.365404088
1688589,PLANT03,0,PORT09,V444_0,285,1.827020442
1688589,PLANT03,0,PORT09,V444_0,245,0.182702044
1688589,PLANT03,0,PORT09,V444_0,334,0.913510221
1688589,PLANT03,0,PORT09,V444_0,308,4.019444972
1688589,PLANT03,0,PORT09,V444_0,347,1.644318397
1688589,PLANT03,0,PORT09,V444_0,280,1.096212265
1688589,PLANT03,0,PORT09,V444_0,243,0.365404088
1688589,PLANT03,0,PORT09,V444_0,275,0.730808177
1688589,PLANT03,0,PORT09,V444_0,309,0.182702044
1688589,PLANT03,0,PORT09,V444_0,301,3.471338839
1688589,PLANT03,0,PORT09,V444_0,317,2.831881685
1688587,PLANT03,0,PORT09,V444_0,275,1.094491547
1688587,PLANT03,0,PORT09,V444_0,343,4.560381447
1688587,PLANT03,0,PORT09,V444_0,429,11.31302991
1688587,PLANT03,0,PORT09,V444_0,296,2.006567837
1688587,PLANT03,0,PORT09,V444_0,264,0.091207629
1688587,PLANT03,0,PORT09,V444_0,244,0.547245774
1688587,PLANT03,0,PORT09,V444_0,332,6.384534026
1688587,PLANT03,0,PORT09,V444_0,255,0.182415258
1688587,PLANT03,0,PORT09,V444_0,274,3.283474642
1688587,PLANT03,0,PORT09,V444_0,254,0.364830516
1688587,PLANT03,0,PORT09,V444_0,315,5.837288252
1688587,PLANT03,0,PORT09,V444_0,281,0.912076289
1688587,PLANT03,0,PORT09,V444_0,342,0.729661032
1688587,PLANT03,0,PORT09,V444_0,335,0.364830516
1688587,PLANT03,0,PORT09,V444_0,521,16.51186476
1688587,PLANT03,0,PORT09,V444_0,308,4.195550931
1688587,PLANT03,0,PORT09,V444_0,292,2.55381361
1688587,PLANT03,0,PORT09,V444_0,268,0.638453403
1688587,PLANT03,0,PORT09,V444_0,279,1.276906805
1688587,PLANT03,0,PORT09,V444_0,329,2.371398352
1688587,PLANT03,0,PORT09,V444_0,254,0.364830516
1688587,PLANT03,0,PORT09,V444_0,293,1.824152579
1688587,PLANT03,0,PORT09,V444_0,327,0.182415258
1688587,PLANT03,0,PORT09,V444_0,306,1.094491547
1688587,PLANT03,0,PORT09,V444_0,293,5.107627221
1688587,PLANT03,0,PORT09,V444_0,500,22.88983095
1688587,PLANT03,0,PORT09,V444_0,254,0.364830516
1688587,PLANT03,0,PORT09,V444_0,282,1.094491547
1688587,PLANT03,0,PORT09,V444_0,296,0.364830516
1688587,PLANT03,0,PORT09,V444_0,294,1.459322063
1688587,PLANT03,0,PORT09,V444_0,410,7.296610315
1688587,PLANT03,0,PORT09,V444_0,356,4.013135673
1688575,PLANT03,0,PORT09,V444_0,256,0.180868186
1688575,PLANT03,0,PORT09,V444_0,277,0.723472743
1688575,PLANT03,0,PORT09,V444_0,317,1.989550043
1688575,PLANT03,0,PORT09,V444_0,328,0.542604557
1688575,PLANT03,0,PORT09,V444_0,281,2.170418229
1688575,PLANT03,0,PORT09,V444_0,279,1.446945486
1688575,PLANT03,0,PORT09,V444_0,318,1.446945486
1688575,PLANT03,0,PORT09,V444_0,247,0.180868186
1688575,PLANT03,0,PORT09,V444_0,351,3.617363714
1688575,PLANT03,0,PORT09,V444_0,264,0.542604557
1688575,PLANT03,0,PORT09,V444_0,265,0.180868186
1688575,PLANT03,0,PORT09,V444_0,280,1.2660773
1688575,PLANT03,0,PORT09,V444_0,256,0.180868186
1688575,PLANT03,0,PORT09,V444_0,267,1.085209114
1688575,PLANT03,0,PORT09,V444_0,304,0.090434093
1688575,PLANT03,0,PORT09,V444_0,325,0.180868186
1688575,PLANT03,0,PORT09,V444_0,327,0.723472743
1688575,PLANT03,0,PORT09,V444_0,308,0.723472743
1688575,PLANT03,0,PORT09,V444_0,319,0.542604557
1688575,PLANT03,0,PORT09,V444_0,336,0.361736371
1688575,PLANT03,0,PORT09,V444_0,275,1.989550043
1688575,PLANT03,0,PORT09,V444_0,291,0.180868186
1688575,PLANT03,0,PORT09,V444_0,287,0.904340929
1688575,PLANT03,0,PORT09,V444_0,247,0.180868186
1688575,PLANT03,0,PORT09,V444_0,275,1.989550043
1688575,PLANT03,0,PORT09,V444_0,314,1.085209114
1688575,PLANT03,0,PORT09,V444_0,349,4.702572829
1688629,PLANT03,0,PORT09,V444_0,288,0.448413277
1688629,PLANT03,0,PORT09,V444_0,280,0.179365311
1688629,PLANT03,0,PORT09,V444_0,242,0.717461243
1688629,PLANT03,0,PORT09,V444_0,337,2.780162316
1688629,PLANT03,0,PORT09,V444_0,315,0.179365311
1688629,PLANT03,0,PORT09,V444_0,265,0.358730621
1688629,PLANT03,0,PORT09,V444_0,242,0.538095932
1688629,PLANT03,0,PORT09,V444_0,278,1.973018417
1688629,PLANT03,0,PORT09,V444_0,272,0.358730621
1688629,PLANT03,0,PORT09,V444_0,298,0.717461243
1688629,PLANT03,0,PORT09,V444_0,279,0.179365311
1688629,PLANT03,0,PORT09,V444_0,289,0.717461243
1688629,PLANT03,0,PORT09,V444_0,271,0.179365311
1688629,PLANT03,0,PORT09,V444_0,294,0.179365311
1688629,PLANT03,0,PORT09,V444_0,341,0.717461243
1688629,PLANT03,0,PORT09,V444_0,275,1.793653107
1688629,PLANT03,0,PORT09,V444_0,324,0.896826553
1688629,PLANT03,0,PORT09,V444_0,303,1.165874519
1688629,PLANT03,0,PORT09,V444_0,368,3.228575592
1688629,PLANT03,0,PORT09,V444_0,249,0.358730621
1688629,PLANT03,0,PORT09,V444_0,301,1.255557175
1688629,PLANT03,0,PORT09,V444_0,316,3.407940903
1688629,PLANT03,0,PORT09,V444_0,330,0.717461243
1688629,PLANT03,0,PORT09,V444_0,375,6.815881806
1688629,PLANT03,0,PORT09,V444_0,332,0.089682655
1688629,PLANT03,0,PORT09,V444_0,253,1.34523983
1688629,PLANT03,0,PORT09,V444_0,257,0.179365311
1688629,PLANT03,0,PORT09,V444_0,259,1.434922485
1688629,PLANT03,0,PORT09,V444_0,352,2.152383728
1688629,PLANT03,0,PORT09,V444_0,264,0.448413277
1688629,PLANT03,0,PORT09,V444_0,340,1.793653107
1688629,PLANT03,0,PORT09,V444_0,250,0.358730621
1688629,PLANT03,0,PORT09,V444_0,334,1.076191864
1688629,PLANT03,0,PORT09,V444_0,302,0.179365311
1688629,PLANT03,0,PORT09,V444_0,373,3.766671524
1688571,PLANT03,0,PORT09,V444_0,270,0.704718795
1688571,PLANT03,0,PORT09,V444_0,270,0.352359397
1688571,PLANT03,0,PORT09,V444_0,290,0.088089849
1688571,PLANT03,0,PORT09,V444_0,297,0.528539096
1688571,PLANT03,0,PORT09,V444_0,287,1.233257891
1688571,PLANT03,0,PORT09,V444_0,261,0.352359397
1688571,PLANT03,0,PORT09,V444_0,337,0.528539096
1688571,PLANT03,0,PORT09,V444_0,275,0.880898494
1688571,PLANT03,0,PORT09,V444_0,325,1.40943759
1688571,PLANT03,0,PORT09,V444_0,268,1.40943759
1688571,PLANT03,0,PORT09,V444_0,254,0.616628945
1688571,PLANT03,0,PORT09,V444_0,329,0.176179699
1688571,PLANT03,0,PORT09,V444_0,343,7.223367647
1688571,PLANT03,0,PORT09,V444_0,279,0.528539096
1688571,PLANT03,0,PORT09,V444_0,339,0.968988343
1688571,PLANT03,0,PORT09,V444_0,277,0.528539096
1688571,PLANT03,0,PORT09,V444_0,312,0.528539096
1688571,PLANT03,0,PORT09,V444_0,319,0.176179699
1688571,PLANT03,0,PORT09,V444_0,298,4.05213307
1688571,PLANT03,0,PORT09,V444_0,285,1.057078192
1688571,PLANT03,0,PORT09,V444_0,263,0.440449247
1688571,PLANT03,0,PORT09,V444_0,309,0.176179699
1688571,PLANT03,0,PORT09,V444_0,260,0.264269548
1688571,PLANT03,0,PORT09,V444_0,308,1.40943759
1688598,PLANT03,0,PORT09,V444_0,275,0.402889135
1689546,PLANT03,0,PORT09,V444_0,270,0.153250883
1689546,PLANT03,0,PORT09,V444_0,333,0.076625442
1689546,PLANT03,0,PORT09,V444_0,337,1.302632508
1689546,PLANT03,0,PORT09,V444_0,246,0.153250883
1689546,PLANT03,0,PORT09,V444_0,294,0.766254416
1689546,PLANT03,0,PORT09,V444_0,340,0.536378092
1689546,PLANT03,0,PORT09,V444_0,244,0.306501767
1689546,PLANT03,0,PORT09,V444_0,300,0.306501767
1689546,PLANT03,0,PORT09,V444_0,323,0.383127208
1689546,PLANT03,0,PORT09,V444_0,267,0.076625442
1689546,PLANT03,0,PORT09,V444_0,450,9.118427556
1689546,PLANT03,0,PORT09,V444_0,329,0.689628975
1689546,PLANT03,0,PORT09,V444_0,242,0.613003533
1689546,PLANT03,0,PORT09,V444_0,259,0.306501767
1689546,PLANT03,0,PORT09,V444_0,282,1.072756183
1689546,PLANT03,0,PORT09,V444_0,298,0.229876325
1689546,PLANT03,0,PORT09,V444_0,337,0.306501767
1689546,PLANT03,0,PORT09,V444_0,339,0.613003533
1689546,PLANT03,0,PORT09,V444_0,248,0.383127208
1689546,PLANT03,0,PORT09,V444_0,236,0.076625442
1689546,PLANT03,0,PORT09,V444_0,281,0.306501767
1689546,PLANT03,0,PORT09,V444_0,306,0.076625442
1689546,PLANT03,0,PORT09,V444_0,322,1.072756183
1689546,PLANT03,0,PORT09,V444_0,297,0.306501767
1689546,PLANT03,0,PORT09,V444_0,323,1.685759716
1689546,PLANT03,0,PORT09,V444_0,299,0.45975265
1689546,PLANT03,0,PORT09,V444_0,257,0.306501767
1689546,PLANT03,0,PORT09,V444_0,313,0.766254416
1689546,PLANT03,0,PORT09,V444_0,258,0.306501767
1689546,PLANT03,0,PORT09,V444_0,278,0.766254416
1689546,PLANT03,0,PORT09,V444_0,263,0.153250883
1689546,PLANT03,0,PORT09,V444_0,272,0.153250883
1689546,PLANT03,0,PORT09,V444_0,259,0.536378092
1689546,PLANT03,0,PORT09,V444_0,295,0.45975265
1689546,PLANT03,0,PORT09,V444_0,316,0.45975265
1689546,PLANT03,0,PORT09,V444_0,282,0.306501767
1689546,PLANT03,0,PORT09,V444_0,294,0.613003533
1689546,PLANT03,0,PORT09,V444_0,336,0.153250883
1689546,PLANT03,0,PORT09,V444_0,300,0.383127208
1689546,PLANT03,0,PORT09,V444_0,275,0.076625442
1689548,PLANT03,0,PORT09,V444_0,315,0.297919151
1689548,PLANT03,0,PORT09,V444_0,298,1.861994691
1689548,PLANT03,0,PORT09,V444_0,304,0.148959575
1689548,PLANT03,0,PORT09,V444_0,297,0.223439363
1689548,PLANT03,0,PORT09,V444_0,259,0.372398938
1689548,PLANT03,0,PORT09,V444_0,254,0.074479788
1689548,PLANT03,0,PORT09,V444_0,293,0.744797876
1689548,PLANT03,0,PORT09,V444_0,281,0.148959575
1689548,PLANT03,0,PORT09,V444_0,319,0.297919151
1689548,PLANT03,0,PORT09,V444_0,241,0.148959575
1689548,PLANT03,0,PORT09,V444_0,363,2.383353204
1689548,PLANT03,0,PORT09,V444_0,272,0.297919151
1689548,PLANT03,0,PORT09,V444_0,330,1.638555328
1689548,PLANT03,0,PORT09,V444_0,311,0.223439363
1689548,PLANT03,0,PORT09,V444_0,303,1.191676602
1689548,PLANT03,0,PORT09,V444_0,254,1.26615639
1689548,PLANT03,0,PORT09,V444_0,259,0.148959575
1689548,PLANT03,0,PORT09,V444_0,360,5.213585134
1689548,PLANT03,0,PORT09,V444_0,272,0.521358513
1689548,PLANT03,0,PORT09,V444_0,268,0.372398938
1689548,PLANT03,0,PORT09,V444_0,310,0.297919151
1689548,PLANT03,0,PORT09,V444_0,334,2.159913841
1689548,PLANT03,0,PORT09,V444_0,352,1.56407554
1689548,PLANT03,0,PORT09,V444_0,336,1.489595753
1689548,PLANT03,0,PORT09,V444_0,284,0.223439363
1689548,PLANT03,0,PORT09,V444_0,278,0.595838301
1689548,PLANT03,0,PORT09,V444_0,305,3.128151081
1689548,PLANT03,0,PORT09,V444_0,313,0.297919151
1689548,PLANT03,0,PORT09,V444_0,328,0.074479788
1689548,PLANT03,0,PORT09,V444_0,268,0.148959575
1689548,PLANT03,0,PORT09,V444_0,336,0.670318089
1689548,PLANT03,0,PORT09,V444_0,251,0.893757452
1689548,PLANT03,0,PORT09,V444_0,240,0.372398938
1689548,PLANT03,0,PORT09,V444_0,296,0.819277664
1689548,PLANT03,0,PORT09,V444_0,289,0.148959575
1689548,PLANT03,0,PORT09,V444_0,279,0.297919151
1689548,PLANT03,0,PORT09,V444_0,261,0.670318089
1689548,PLANT03,0,PORT09,V444_0,314,0.074479788
1689548,PLANT03,0,PORT09,V444_0,295,1.117196814
1689548,PLANT03,0,PORT09,V444_0,301,2.83023193
1689548,PLANT03,0,PORT09,V444_0,342,1.042717027
1689548,PLANT03,0,PORT09,V444_0,263,1.713035116
1689547,PLANT03,0,PORT09,V444_0,283,0.575890175
1689547,PLANT03,0,PORT09,V444_0,254,1.007807806
1689547,PLANT03,0,PORT09,V444_0,314,0.071986272
1689547,PLANT03,0,PORT09,V444_0,286,0.719862719
1689547,PLANT03,0,PORT09,V444_0,242,0.431917631
1689547,PLANT03,0,PORT09,V444_0,287,0.143972544
1689547,PLANT03,0,PORT09,V444_0,323,1.439725437
1689547,PLANT03,0,PORT09,V444_0,272,0.719862719
1689547,PLANT03,0,PORT09,V444_0,323,0.935821534
1689547,PLANT03,0,PORT09,V444_0,272,0.575890175
1689547,PLANT03,0,PORT09,V444_0,286,2.087601884
1689547,PLANT03,0,PORT09,V444_0,367,2.591505787
1689547,PLANT03,0,PORT09,V444_0,276,0.143972544
1689547,PLANT03,0,PORT09,V444_0,289,0.791848991
1689547,PLANT03,0,PORT09,V444_0,269,1.727670525
1689547,PLANT03,0,PORT09,V444_0,292,0.143972544
1689547,PLANT03,0,PORT09,V444_0,330,3.671299866
1689547,PLANT03,0,PORT09,V444_0,321,0.143972544
1689547,PLANT03,0,PORT09,V444_0,236,0.143972544
1689547,PLANT03,0,PORT09,V444_0,317,0.359931359
1689547,PLANT03,0,PORT09,V444_0,319,0.143972544
1689547,PLANT03,0,PORT09,V444_0,335,0.431917631
1689547,PLANT03,0,PORT09,V444_0,241,0.287945087
1689547,PLANT03,0,PORT09,V444_0,289,1.007807806
1689547,PLANT03,0,PORT09,V444_0,330,1.079794078
1689547,PLANT03,0,PORT09,V444_0,321,0.503903903
1689547,PLANT03,0,PORT09,V444_0,332,1.079794078
1689547,PLANT03,0,PORT09,V444_0,308,0.935821534
1689547,PLANT03,0,PORT09,V444_0,259,1.007807806
1689547,PLANT03,0,PORT09,V444_0,256,0.215958816
1689547,PLANT03,0,PORT09,V444_0,260,0.215958816
1689547,PLANT03,0,PORT09,V444_0,299,0.143972544
1689547,PLANT03,0,PORT09,V444_0,267,0.863835262
1689547,PLANT03,0,PORT09,V444_0,358,4.103217497
1689547,PLANT03,0,PORT09,V444_0,309,1.439725437
1689547,PLANT03,0,PORT09,V444_0,254,0.647876447
1689547,PLANT03,0,PORT09,V444_0,314,0.143972544
1689547,PLANT03,0,PORT09,V444_0,247,0.143972544
1689547,PLANT03,0,PORT09,V444_0,295,1.15178035
1689547,PLANT03,0,PORT09,V444_0,341,1.007807806
1689547,PLANT03,0,PORT09,V444_0,303,0.215958816
1689547,PLANT03,0,PORT09,V444_0,240,0.143972544
1689547,PLANT03,0,PORT09,V444_0,252,1.079794078
1689547,PLANT03,0,PORT09,V444_0,300,0.647876447
1689547,PLANT03,0,PORT09,V444_0,249,0.359931359
1689547,PLANT03,0,PORT09,V444_0,316,0.143972544
1689547,PLANT03,0,PORT09,V444_0,302,0.719862719
1689547,PLANT03,0,PORT09,V444_0,315,3.743286137
1689547,PLANT03,0,PORT09,V444_0,273,0.431917631
1689547,PLANT03,0,PORT09,V444_0,338,0.287945087
1689547,PLANT03,0,PORT09,V444_0,308,1.727670525
1689547,PLANT03,0,PORT09,V444_0,289,0.143972544
1689547,PLANT03,0,PORT09,V444_0,246,0.143972544
1689547,PLANT03,0,PORT09,V444_0,254,1.223766622
1683635,PLANT03,0,PORT09,V444_0,548,6.280511054
1697872,PLANT03,0,PORT09,V444_0,396,1.514489748
1697874,PLANT03,0,PORT09,V444_0,339,0.703760431
1683424,PLANT03,0,PORT09,V444_0,281,0.703153555
1683405,PLANT03,0,PORT09,V444_0,307,0.163736842
1683405,PLANT03,0,PORT09,V444_0,245,0.654947368
1683405,PLANT03,0,PORT09,V444_0,248,0.327473684
1683405,PLANT03,0,PORT09,V444_0,262,1.146157895
1683405,PLANT03,0,PORT09,V444_0,274,0.163736842
1683403,PLANT03,0,PORT09,V444_0,286,1.029321192
1683403,PLANT03,0,PORT09,V444_0,332,0.771990894
1683403,PLANT03,0,PORT09,V444_0,254,0.643325745
1683403,PLANT03,0,PORT09,V444_0,255,0.385995447
1683403,PLANT03,0,PORT09,V444_0,287,0.257330298
1682859,PLANT03,0,PORT09,V444_0,309,0.349847949
1682859,PLANT03,0,PORT09,V444_0,268,0.116615983
1682859,PLANT03,0,PORT09,V444_0,265,1.166159829
1682859,PLANT03,0,PORT09,V444_0,329,0.233231966
1682859,PLANT03,0,PORT09,V444_0,283,0.466463932
1683426,PLANT03,0,PORT09,V444_0,286,3.274133925
1682651,PLANT03,0,PORT09,V444_0,299,0.103310985
1682772,PLANT03,0,PORT09,V444_0,307,0.485086634
1682772,PLANT03,0,PORT09,V444_0,330,0.776138614
1682772,PLANT03,0,PORT09,V444_0,329,0.194034653
1682772,PLANT03,0,PORT09,V444_0,334,2.910519802
1682709,PLANT03,0,PORT09,V444_0,292,0.096772579
1682709,PLANT03,0,PORT09,V444_0,264,1.548361257
1682709,PLANT03,0,PORT09,V444_0,785,40.41861357
1682709,PLANT03,0,PORT09,V444_0,316,0.774180629
1682709,PLANT03,0,PORT09,V444_0,265,0.096772579
1682709,PLANT03,0,PORT09,V444_0,270,0.774180629
1682709,PLANT03,0,PORT09,V444_0,295,0.096772579
1682709,PLANT03,0,PORT09,V444_0,313,0.774180629
1682709,PLANT03,0,PORT09,V444_0,283,3.580585408
1682709,PLANT03,0,PORT09,V444_0,284,0.774180629
1682709,PLANT03,0,PORT09,V444_0,341,0.774180629
1682709,PLANT03,0,PORT09,V444_0,517,19.3222415
1682709,PLANT03,0,PORT09,V444_0,277,4.0644483
1682709,PLANT03,0,PORT09,V444_0,311,0.67740805
1682709,PLANT03,0,PORT09,V444_0,355,4.838628929
1682709,PLANT03,0,PORT09,V444_0,258,1.548361257
1682709,PLANT03,0,PORT09,V444_0,303,2.903177357
1682709,PLANT03,0,PORT09,V444_0,323,0.774180629
1682709,PLANT03,0,PORT09,V444_0,298,2.516087043
1682709,PLANT03,0,PORT09,V444_0,340,2.322541886
1683409,PLANT03,0,PORT09,V444_0,255,0.375297848
1683419,PLANT03,0,PORT09,V444_0,355,9.274775492
1683419,PLANT03,0,PORT09,V444_0,334,1.391216324
1683419,PLANT03,0,PORT09,V444_0,258,0.278243265
1683419,PLANT03,0,PORT09,V444_0,305,1.576711834
1683419,PLANT03,0,PORT09,V444_0,245,0.278243265
1683419,PLANT03,0,PORT09,V444_0,285,3.709910197
1683419,PLANT03,0,PORT09,V444_0,322,1.854955098
1683419,PLANT03,0,PORT09,V444_0,255,1.483964079
1682769,PLANT03,0,PORT09,V444_0,340,6.996071941
1682769,PLANT03,0,PORT09,V444_0,306,1.288750094
1682769,PLANT03,0,PORT09,V444_0,293,5.339107534
1683392,PLANT03,0,PORT09,V444_0,359,7.544879997
1683392,PLANT03,0,PORT09,V444_0,268,1.437119999
1683392,PLANT03,0,PORT09,V444_0,333,0.71856
1682736,PLANT03,0,PORT09,V444_0,303,4.013602941
1682736,PLANT03,0,PORT09,V444_0,239,0.089191176
